TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,63622,Yellow Shaman Boots,,,,
,63623,Green Shaman Boots,,,,
,63624,Turquoise Shaman Boots,,,,
,63625,Blue Shaman Boots,,,,
,63626,Purple Shaman Boots,,,,
,63627,Black Shaman Boots,,,,
,63628,White Shaman Boots,,,,
,63629,Teal Shaman Boots,,,,
,63630,Mauve Shaman Boots,,,,
,63631,Red Shaman Mantle,,,,
,63632,Pink Shaman Mantle,,,,
,63633,Orange Shaman Mantle,,,,
,63634,Yellow Shaman Mantle,,,,
,63635,Green Shaman Mantle,,,,
,63636,Turquoise Shaman Mantle,,,,
,63637,Blue Shaman Mantle,,,,
,63638,Purple Shaman Mantle,,,,
,63639,Black Shaman Mantle,,,,
,63640,White Shaman Mantle,,,,
,63641,Teal Shaman Mantle,,,,
,63642,Mauve Shaman Mantle,,,,
,63643,Red Shaman Headdress,,,,
,63644,Pink Shaman Headdress,,,,
,63645,Orange Shaman Headdress,,,,
,63646,Yellow Shaman Headdress,,,,
,63647,Green Shaman Headdress,,,,
,63648,Turquoise Shaman Headdress,,,,
,63649,Blue Shaman Headdress,,,,
,63650,Purple Shaman Headdress,,,,
,63651,Black Shaman Headdress,,,,
,63652,White Shaman Headdress,,,,
,63653,Teal Shaman Headdress,,,,
,63654,Mauve Shaman Headdress,,,,
,63655,Spiritbound Red Shaman Wristwraps,,,,
,63656,Spiritbound Pink Shaman Wristwraps,,,,
,63657,Spiritbound Orange Shaman Wristwraps,,,,
,63658,Spiritbound Yellow Shaman Wristwraps,,,,
,63659,Spiritbound Green Shaman Wristwraps,,,,
,63660,Spiritbound Turquoise Shaman Wristwraps,,,,
,63661,Spiritbound Blue Shaman Wristwraps,,,,
,63662,Spiritbound Purple Shaman Wristwraps,,,,
,63663,Spiritbound Black Shaman Wristwraps,,,,
,63664,Spiritbound White Shaman Wristwraps,,,,
,63665,Spiritbound Teal Shaman Wristwraps,,,,
,63666,Spiritbound Mauve Shaman Wristwraps,,,,
,63667,Spiritbound Red Shaman Leggings,,,,
,63668,Spiritbound Pink Shaman Leggings,,,,
,63669,Spiritbound Orange Shaman Leggings,,,,
,63670,Spiritbound Yellow Shaman Leggings,,,,
,63671,Spiritbound Green Shaman Leggings,,,,
,63672,Spiritbound Turquoise Shaman Leggings,,,,
,63673,Spiritbound Blue Shaman Leggings,,,,
,63674,Spiritbound Purple Shaman Leggings,,,,
,63675,Spiritbound Black Shaman Leggings,,,,
,63676,Spiritbound White Shaman Leggings,,,,
,63677,Spiritbound Teal Shaman Leggings,,,,
,63678,Spiritbound Mauve Shaman Leggings,,,,
,63679,Spiritbound Red Shaman Boots,,,,
,63680,Spiritbound Pink Shaman Boots,,,,
,63681,Spiritbound Orange Shaman Boots,,,,
,63682,Spiritbound Yellow Shaman Boots,,,,
,63683,Spiritbound Green Shaman Boots,,,,
,63684,Spiritbound Turquoise Shaman Boots,,,,
,63685,Spiritbound Blue Shaman Boots,,,,
,63686,Spiritbound Purple Shaman Boots,,,,
,63687,Spiritbound Black Shaman Boots,,,,
,63688,Spiritbound White Shaman Boots,,,,
,63689,Spiritbound Teal Shaman Boots,,,,
,63690,Spiritbound Mauve Shaman Boots,,,,
,63691,Spiritbound Red Shaman Mantle,,,,
,63692,Spiritbound Pink Shaman Mantle,,,,
,63693,Spiritbound Orange Shaman Mantle,,,,
,63694,Spiritbound Yellow Shaman Mantle,,,,
,63695,Spiritbound Green Shaman Mantle,,,,
,63696,Spiritbound Turquoise Shaman Mantle,,,,
,63697,Spiritbound Blue Shaman Mantle,,,,
,63698,Spiritbound Purple Shaman Mantle,,,,
,63699,Spiritbound Black Shaman Mantle,,,,
,63700,Spiritbound White Shaman Mantle,,,,
,63701,Spiritbound Teal Shaman Mantle,,,,
,63702,Spiritbound Mauve Shaman Mantle,,,,
,63703,Spiritbound Red Shaman Headdress,,,,
,63704,Spiritbound Pink Shaman Headdress,,,,
,63705,Spiritbound Orange Shaman Headdress,,,,
,63706,Spiritbound Yellow Shaman Headdress,,,,
,63707,Spiritbound Green Shaman Headdress,,,,
,63708,Spiritbound Turquoise Shaman Headdress,,,,
,63709,Spiritbound Blue Shaman Headdress,,,,
,63710,Spiritbound Purple Shaman Headdress,,,,
,63711,Spiritbound Black Shaman Headdress,,,,
,63712,Spiritbound White Shaman Headdress,,,,
,63713,Spiritbound Teal Shaman Headdress,,,,
,63714,Spiritbound Mauve Shaman Headdress,,,,
,63715,Yule Champion Angler's Top,,,,
,63716,Yule Champion Angler's Leggings,,,,
,63717,Yule Champion Angler's Hat,,,,
,63718,Yule Champion Angler's Gloves,,,,
,63719,Yule Champion Angler's Boots,,,,
,63720,Yule Challenger Angler's Top,,,,
,63721,Yule Challenger Angler's Leggings,,,,
,63722,Yule Challenger Angler's Hat,,,,
,63723,Yule Challenger Angler's Gloves,,,,
,63724,Yule Challenger Angler's Boots,,,,
,63725,Yule Contender Angler's Top,,,,
,63726,Yule Contender Angler's Leggings,,,,
,63727,Yule Contender Angler's Hat,,,,
,63728,Yule Contender Angler's Gloves,,,,
,63729,Yule Contender Angler's Boots,,,,
,63730,Yule Competitor Angler's Top,,,,
,63731,Yule Competitor Angler's Leggings,,,,
,63732,Yule Competitor Angler's Hat,,,,
,63733,Yule Competitor Angler's Gloves,,,,
,63734,Yule Competitor Angler's Boots,,,,
,63735,Red Charm of the Lich,,,,
,63736,Pink Charm of the Lich,,,,
,63737,Orange Charm of the Lich,,,,
,63738,Yellow Charm of the Lich,,,,
,63739,Green Charm of the Lich,,,,
,63740,Turquoise Charm of the Lich,,,,
,63741,Blue Charm of the Lich,,,,
,63742,Purple Charm of the Lich,,,,
,63743,Black Charm of the Lich,,,,
,63744,White Charm of the Lich,,,,
,63745,Teal Charm of the Lich,,,,
,63746,Mauve Charm of the Lich,,,,
,63747,Empowered Red Charm of the Lich,,,,
,63748,Empowered Pink Charm of the Lich,,,,
,63749,Empowered Orange Charm of the Lich,,,,
,63750,Empowered Yellow Charm of the Lich,,,,
,63751,Empowered Green Charm of the Lich,,,,
,63752,Empowered Turquoise Charm of the Lich,,,,
,63753,Empowered Blue Charm of the Lich,,,,
,63754,Empowered Purple Charm of the Lich,,,,
,63755,Empowered Black Charm of the Lich,,,,
,63756,Empowered White Charm of the Lich,,,,
,63757,Empowered Teal Charm of the Lich,,,,
,63758,Empowered Mauve Charm of the Lich,,,,
,63759,Red Charm of the Reaver,,,,
,63760,Pink Charm of the Reaver,,,,
,63761,Orange Charm of the Reaver,,,,
,63762,Yellow Charm of the Reaver,,,,
,63763,Green Charm of the Reaver,,,,
,63764,Turquoise Charm of the Reaver,,,,
,63765,Blue Charm of the Reaver,,,,
,63766,Purple Charm of the Reaver,,,,
,63767,Black Charm of the Reaver,,,,
,63768,White Charm of the Reaver,,,,
,63769,Teal Charm of the Reaver,,,,
,63770,Mauve Charm of the Reaver,,,,
,63771,Luminous Red Charm of the Reaver,,,,
,63772,Luminous Pink Charm of the Reaver,,,,
,63773,Luminous Orange Charm of the Reaver,,,,
,63774,Luminous Yellow Charm of the Reaver,,,,
,63775,Luminous Green Charm of the Reaver,,,,
,63776,Luminous Turquoise Charm of the Reaver,,,,
,63777,Luminous Blue Charm of the Reaver,,,,
,63778,Luminous Purple Charm of the Reaver,,,,
,63779,Luminous Black Charm of the Reaver,,,,
,63780,Luminous White Charm of the Reaver,,,,
,63781,Luminous Teal Charm of the Reaver,,,,
,63782,Luminous Mauve Charm of the Reaver,,,,
,63783,Tame Brown War Elk,,,,
,63784,Trained Brown War Elk,,,,
,63785,Hardened Brown War Elk,,,,
,63786,Relentless Brown War Elk,,,,
,63787,Ferocious Brown War Elk,,,,
,63788,Primal Brown War Elk,,,,
,63789,Tame Red War Elk,,,,
,63790,Trained Red War Elk,,,,
,63791,Hardened Red War Elk,,,,
,63792,Relentless Red War Elk,,,,
,63793,Ferocious Red War Elk,,,,
,63794,Primal Red War Elk,,,,
,63795,Tame Black War Elk,,,,
,63796,Trained Black War Elk,,,,
,63797,Hardened Black War Elk,,,,
,63798,Relentless Black War Elk,,,,
,63799,Ferocious Black War Elk,,,,
,63800,Primal Black War Elk,,,,
,63801,Tame Silver War Elk,,,,
,63802,Trained Silver War Elk,,,,
,63803,Hardened Silver War Elk,,,,
,63804,Relentless Silver War Elk,,,,
,63805,Ferocious Silver War Elk,,,,
,63806,Primal Silver War Elk,,,,
,63807,Tiny Brown Eagle,,,,
,63808,Small Brown Eagle,,,,
,63809,Medium Brown Eagle,,,,
,63810,Large Brown Eagle,,,,
,63811,Huge Brown Eagle,,,,
,63812,Giant Brown Eagle,,,,
,63813,Tiny Red Eagle,,,,
,63814,Small Red Eagle,,,,
,63815,Medium Red Eagle,,,,
,63816,Large Red Eagle,,,,
,63817,Huge Red Eagle,,,,
,63818,Giant Red Eagle,,,,
,63819,Tiny Black Eagle,,,,
,63820,Small Black Eagle,,,,
,63821,Medium Black Eagle,,,,
,63822,Large Black Eagle,,,,
,63823,Huge Black Eagle,,,,
,63824,Giant Black Eagle,,,,
,63825,Tiny Silver Eagle,,,,
,63826,Small Silver Eagle,,,,
,63827,Medium Silver Eagle,,,,
,63828,Large Silver Eagle,,,,
,63829,Huge Silver Eagle,,,,
,63830,Giant Silver Eagle,,,,
,63831,Tiny Eagle Food,,,,
,63832,Small Eagle Food,,,,
,63833,Medium Eagle Food,,,,
,63834,Large Eagle Food,,,,
,63835,Huge Eagle Food,,,,
,63836,Giant Eagle Food,,,,
,63837,Snowstorm Mystery Chest,,,,
,63838,Red Vindicator Gauntlets,,,,
,63839,Pink Vindicator Gauntlets,,,,
,63840,Orange Vindicator Gauntlets,,,,
,63841,Yellow Vindicator Gauntlets,,,,
,63842,Green Vindicator Gauntlets,,,,
,63843,Turquoise Vindicator Gauntlets,,,,
,63844,Blue Vindicator Gauntlets,,,,
,63845,Purple Vindicator Gauntlets,,,,
,63846,Black Vindicator Gauntlets,,,,
,63847,White Vindicator Gauntlets,,,,
,63848,Teal Vindicator Gauntlets,,,,
,63849,Mauve Vindicator Gauntlets,,,,
,63850,Red Vindicator Greaves,,,,
,63851,Pink Vindicator Greaves,,,,
,63852,Orange Vindicator Greaves,,,,
,63853,Yellow Vindicator Greaves,,,,
,63854,Green Vindicator Greaves,,,,
,63855,Turquoise Vindicator Greaves,,,,
,63856,Blue Vindicator Greaves,,,,
,63857,Purple Vindicator Greaves,,,,
,63858,Black Vindicator Greaves,,,,
,63859,White Vindicator Greaves,,,,
,63860,Teal Vindicator Greaves,,,,
,63861,Mauve Vindicator Greaves,,,,
,63862,Red Vindicator Sabatons,,,,
,63863,Pink Vindicator Sabatons,,,,
,63864,Orange Vindicator Sabatons,,,,
,63865,Yellow Vindicator Sabatons,,,,
,63866,Green Vindicator Sabatons,,,,
,63867,Turquoise Vindicator Sabatons,,,,
,63868,Blue Vindicator Sabatons,,,,
,63869,Purple Vindicator Sabatons,,,,
,63870,Black Vindicator Sabatons,,,,
,63871,White Vindicator Sabatons,,,,
,63872,Teal Vindicator Sabatons,,,,
,63873,Mauve Vindicator Sabatons,,,,
,63874,Red Vindicator Breastplate,,,,
,63875,Pink Vindicator Breastplate,,,,
,63876,Orange Vindicator Breastplate,,,,
,63877,Yellow Vindicator Breastplate,,,,
,63878,Green Vindicator Breastplate,,,,
,63879,Turquoise Vindicator Breastplate,,,,
,63880,Blue Vindicator Breastplate,,,,
,63881,Purple Vindicator Breastplate,,,,
,63882,Black Vindicator Breastplate,,,,
,63883,White Vindicator Breastplate,,,,
,63884,Teal Vindicator Breastplate,,,,
,63885,Mauve Vindicator Breastplate,,,,
,63886,Red Vindicator Helm,,,,
,63887,Pink Vindicator Helm,,,,
,63888,Orange Vindicator Helm,,,,
,63889,Yellow Vindicator Helm,,,,
,63890,Green Vindicator Helm,,,,
,63891,Turquoise Vindicator Helm,,,,
,63892,Blue Vindicator Helm,,,,
,63893,Purple Vindicator Helm,,,,
,63894,Black Vindicator Helm,,,,
,63895,White Vindicator Helm,,,,
,63896,Teal Vindicator Helm,,,,
,63897,Mauve Vindicator Helm,,,,
,63898,Prophetic Red Vindicator Gauntlets,,,,
,63899,Prophetic Pink Vindicator Gauntlets,,,,
,63900,Prophetic Orange Vindicator Gauntlets,,,,
,63901,Prophetic Yellow Vindicator Gauntlets,,,,
,63902,Prophetic Green Vindicator Gauntlets,,,,
,63903,Prophetic Turquoise Vindicator Gauntlets,,,,
,63904,Prophetic Blue Vindicator Gauntlets,,,,
,63905,Prophetic Purple Vindicator Gauntlets,,,,
,63906,Prophetic Black Vindicator Gauntlets,,,,
,63907,Prophetic White Vindicator Gauntlets,,,,
,63908,Prophetic Teal Vindicator Gauntlets,,,,
,63909,Prophetic Mauve Vindicator Gauntlets,,,,
,63910,Prophetic Red Vindicator Greaves,,,,
,63911,Prophetic Pink Vindicator Greaves,,,,
,63912,Prophetic Orange Vindicator Greaves,,,,
,63913,Prophetic Yellow Vindicator Greaves,,,,
,63914,Prophetic Green Vindicator Greaves,,,,
,63915,Prophetic Turquoise Vindicator Greaves,,,,
,63916,Prophetic Blue Vindicator Greaves,,,,
,63917,Prophetic Purple Vindicator Greaves,,,,
,63918,Prophetic Black Vindicator Greaves,,,,
,63919,Prophetic White Vindicator Greaves,,,,
,63920,Prophetic Teal Vindicator Greaves,,,,
,63921,Prophetic Mauve Vindicator Greaves,,,,
,63922,Prophetic Red Vindicator Sabatons,,,,
,63923,Prophetic Pink Vindicator Sabatons,,,,
,63924,Prophetic Orange Vindicator Sabatons,,,,
,63925,Prophetic Yellow Vindicator Sabatons,,,,
,63926,Prophetic Green Vindicator Sabatons,,,,
,63927,Prophetic Turquoise Vindicator Sabatons,,,,
,63928,Prophetic Blue Vindicator Sabatons,,,,
,63929,Prophetic Purple Vindicator Sabatons,,,,
,63930,Prophetic Black Vindicator Sabatons,,,,
,63931,Prophetic White Vindicator Sabatons,,,,
,63932,Prophetic Teal Vindicator Sabatons,,,,
,63933,Prophetic Mauve Vindicator Sabatons,,,,
,63934,Prophetic Red Vindicator Breastplate,,,,
,63935,Prophetic Pink Vindicator Breastplate,,,,
,63936,Prophetic Orange Vindicator Breastplate,,,,
,63937,Prophetic Yellow Vindicator Breastplate,,,,
,63938,Prophetic Green Vindicator Breastplate,,,,
,63939,Prophetic Turquoise Vindicator Breastplate,,,,
,63940,Prophetic Blue Vindicator Breastplate,,,,
,63941,Prophetic Purple Vindicator Breastplate,,,,
,63942,Prophetic Black Vindicator Breastplate,,,,
,63943,Prophetic White Vindicator Breastplate,,,,
,63944,Prophetic Teal Vindicator Breastplate,,,,
,63945,Prophetic Mauve Vindicator Breastplate,,,,
,63946,Prophetic Red Vindicator Helm,,,,
,63947,Prophetic Pink Vindicator Helm,,,,
,63948,Prophetic Orange Vindicator Helm,,,,
,63949,Prophetic Yellow Vindicator Helm,,,,
,63950,Prophetic Green Vindicator Helm,,,,
,63951,Prophetic Turquoise Vindicator Helm,,,,
,63952,Prophetic Blue Vindicator Helm,,,,
,63953,Prophetic Purple Vindicator Helm,,,,
,63954,Prophetic Black Vindicator Helm,,,,
,63955,Prophetic White Vindicator Helm,,,,
,63956,Prophetic Teal Vindicator Helm,,,,
,63957,Prophetic Mauve Vindicator Helm,,,,
,63958,Mince Pie,,,,
,63959,Exquisite Mince Pie,,,,
,63960,Perfected Mince Pie,,,,
,63961,Gingerbread Man,,,,
,63962,Exquisite Gingerbread Man,,,,
,63963,Perfected Gingerbread Man,,,,
,63964,Yule Pudding,,,,
,63965,Exquisite Yule Pudding,,,,
,63966,Perfected Yule Pudding,,,,
,63967,Chocolate Lord MacLir,,,,
,63968,Chocolate Mordris,,,,
,63969,Chocolate Gelebron,,,,
,63970,Holiday Spices,,,,
,63971,Red Barding of Frostbite,,,,
,63972,Pink Barding of Frostbite,,,,
,63973,Orange Barding of Frostbite,,,,
,63974,Yellow Barding of Frostbite,,,,
,63975,Green Barding of Frostbite,,,,
,63976,Turquoise Barding of Frostbite,,,,
,63977,Blue Barding of Frostbite,,,,
,63978,Purple Barding of Frostbite,,,,
,63979,Black Barding of Frostbite,,,,
,63980,White Barding of Frostbite,,,,
,63981,Ling,,,,
,63982,Red Cheerful Jester's Hat,,,,
,63983,Pink Cheerful Jester's Hat,,,,
,63984,Orange Cheerful Jester's Hat,,,,
,63985,Yellow Cheerful Jester's Hat,,,,
,63986,Green Cheerful Jester's Hat,,,,
,63987,Turquoise Cheerful Jester's Hat,,,,
,63988,Blue Cheerful Jester's Hat,,,,
,63989,Purple Cheerful Jester's Hat,,,,
,63990,Black Cheerful Jester's Hat,,,,
,63991,White Cheerful Jester's Hat,,,,
,63992,Spirited Red Cheerful Jester's Hat,,,,
,63993,Spirited Pink Cheerful Jester's Hat,,,,
,63994,Spirited Orange Cheerful Jester's Hat,,,,
,63995,Spirited Yellow Cheerful Jester's Hat,,,,
,63996,Spirited Green Cheerful Jester's Hat,,,,
,63997,Spirited Turquoise Cheerful Jester's Hat,,,,
,63998,Spirited Blue Cheerful Jester's Hat,,,,
,63999,Spirited Purple Cheerful Jester's Hat,,,,
,64000,Spirited Black Cheerful Jester's Hat,,,,
,64001,Spirited White Cheerful Jester's Hat,,,,
,64002,Festive Cracker,,,,
,64003,'Mince Pie' Recipe Book,,,,
,64004,'Gingerbread Man' Recipe Book,,,,
,64005,'Yule Pudding' Recipe Book,,,,
,64006,'Chocolate Lord MacLir' Recipe Book,,,,
,64007,Teal Cheerful Jester's Hat,,,,
,64008,Mauve Cheerful Jester's Hat,,,,
,64009,Spirited Teal Cheerful Jester's Hat,,,,
,64010,Spirited Mauve Cheerful Jester's Hat,,,,
,64011,Red Charm of the Auctioneer,,,,
,64012,Pink Charm of the Auctioneer,,,,
,64013,Orange Charm of the Auctioneer,,,,
,64014,Yellow Charm of the Auctioneer,,,,
,64015,Green Charm of the Auctioneer,,,,
,64016,Turquoise Charm of the Auctioneer,,,,
,64017,Blue Charm of the Auctioneer,,,,
,64018,Purple Charm of the Auctioneer,,,,
,64019,Black Charm of the Auctioneer,,,,
,64020,White Charm of the Auctioneer,,,,
,64021,Teal Charm of the Auctioneer,,,,
,64022,Mauve Charm of the Auctioneer,,,,
,64023,Flawless Red Charm of the Auctioneer,,,,
,64024,Flawless Pink Charm of the Auctioneer,,,,
,64025,Flawless Orange Charm of the Auctioneer,,,,
,64026,Flawless Yellow Charm of the Auctioneer,,,,
,64027,Flawless Green Charm of the Auctioneer,,,,
,64028,Flawless Turquoise Charm of the Auctioneer,,,,
,64029,Flawless Blue Charm of the Auctioneer,,,,
,64030,Flawless Purple Charm of the Auctioneer,,,,
,64031,Flawless Black Charm of the Auctioneer,,,,
,64032,Flawless White Charm of the Auctioneer,,,,
,64033,Flawless Teal Charm of the Auctioneer,,,,
,64034,Flawless Mauve Charm of the Auctioneer,,,,
,64035,Teal Barding of Frostbite,,,,
,64036,Mauve Barding of Frostbite,,,,
,64037,Red Yulebringer's Celebratory Hat,,,,
,64038,Pink Yulebringer's Celebratory Hat,,,,
,64039,Orange Yulebringer's Celebratory Hat,,,,
,64040,Yellow Yulebringer's Celebratory Hat,,,,
,64041,Green Yulebringer's Celebratory Hat,,,,
,64042,Turquoise Yulebringer's Celebratory Hat,,,,
,64043,Blue Yulebringer's Celebratory Hat,,,,
,64044,Purple Yulebringer's Celebratory Hat,,,,
,64045,Black Yulebringer's Celebratory Hat,,,,
,64046,White Yulebringer's Celebratory Hat,,,,
,64047,Red Frostbringer's Celebratory Hat,,,,
,64048,Pink Frostbringer's Celebratory Hat,,,,
,64049,Orange Frostbringer's Celebratory Hat,,,,
,64050,Yellow Frostbringer's Celebratory Hat,,,,
,64051,Green Frostbringer's Celebratory Hat,,,,
,64052,Turquoise Frostbringer's Celebratory Hat,,,,
,64053,Blue Frostbringer's Celebratory Hat,,,,
,64054,Purple Frostbringer's Celebratory Hat,,,,
,64055,Black Frostbringer's Celebratory Hat,,,,
,64056,White Frostbringer's Celebratory Hat,,,,
,64057,Teal Yulebringer's Celebratory Hat,,,,
,64058,Mauve Yulebringer's Celebratory Hat,,,,
,64059,Teal Frostbringer's Celebratory Hat,,,,
,64060,Mauve Frostbringer's Celebratory Hat,,,,
,64061,Bespoke Yuletide Gift,,,,
,64062,Bespoke Yuletide Present,,,,
,64063,Crom Reaver Wings,,,,
,64064,Royal Corrupted Broadhead of Agony,,,,
,64065,Imperial Corrupted Broadhead of Agony,,,,
,64066,Godly Corrupted Broadhead of Agony,,,,
,64067,Royal Corrupted Broadhead of Conflagration,,,,
,64068,Imperial Corrupted Broadhead of Conflagration,,,,
,64069,Godly Corrupted Broadhead of Conflagration,,,,
,64070,Royal Corrupted Broadhead of Frostbite,,,,
,64071,Imperial Corrupted Broadhead of Frostbite,,,,
,64072,Godly Corrupted Broadhead of Frostbite,,,,
,64073,Royal Corrupted Broadhead of Sorcery,,,,
,64074,Imperial Corrupted Broadhead of Sorcery,,,,
,64075,Godly Corrupted Broadhead of Sorcery,,,,
,64076,Royal Corrupted Broadhead of Necrosis,,,,
,64077,Imperial Corrupted Broadhead of Necrosis,,,,
,64078,Godly Corrupted Broadhead of Necrosis,,,,
,64079,Mighty Jagged Ring of Pummel,,,,
,64080,Majestic Jagged Ring of Pummel,,,,
,64081,Royal Jagged Ring of Pummel,,,,
,64082,Imperial Jagged Ring of Pummel,,,,
,64083,Godly Jagged Ring of Pummel,,,,
,64084,Mighty Jagged Ring of Protective Stance,,,,
,64085,Majestic Jagged Ring of Protective Stance,,,,
,64086,Royal Jagged Ring of Protective Stance,,,,
,64087,Imperial Jagged Ring of Protective Stance,,,,
,64088,Godly Jagged Ring of Protective Stance,,,,
,64089,Mighty Jagged Ring of Taunt,,,,
,64090,Majestic Jagged Ring of Taunt,,,,
,64091,Royal Jagged Ring of Taunt,,,,
,64092,Imperial Jagged Ring of Taunt,,,,
,64093,Godly Jagged Ring of Taunt,,,,
,64094,Mighty Jagged Ring of Giant Swing,,,,
,64095,Majestic Jagged Ring of Giant Swing,,,,
,64096,Royal Jagged Ring of Giant Swing,,,,
,64097,Imperial Jagged Ring of Giant Swing,,,,
,64098,Godly Jagged Ring of Giant Swing,,,,
,64099,Mighty Jagged Ring of Rend,,,,
,64100,Majestic Jagged Ring of Rend,,,,
,64101,Royal Jagged Ring of Rend,,,,
,64102,Imperial Jagged Ring of Rend,,,,
,64103,Godly Jagged Ring of Rend,,,,
,64104,Mighty Jagged Ring of Quick Strike,,,,
,64105,Majestic Jagged Ring of Quick Strike,,,,
,64106,Royal Jagged Ring of Quick Strike,,,,
,64107,Imperial Jagged Ring of Quick Strike,,,,
,64108,Godly Jagged Ring of Quick Strike,,,,
,64109,Mighty Jagged Ring of Poison Weapon,,,,
,64110,Majestic Jagged Ring of Poison Weapon,,,,
,64111,Royal Jagged Ring of Poison Weapon,,,,
,64112,Imperial Jagged Ring of Poison Weapon,,,,
,64113,Godly Jagged Ring of Poison Weapon,,,,
,64114,Mighty Jagged Ring of Fast Reflexes,,,,
,64115,Majestic Jagged Ring of Fast Reflexes,,,,
,64116,Royal Jagged Ring of Fast Reflexes,,,,
,64117,Imperial Jagged Ring of Fast Reflexes,,,,
,64118,Godly Jagged Ring of Fast Reflexes,,,,
,64119,Mighty Jagged Ring of Rapid Shot,,,,
,64120,Majestic Jagged Ring of Rapid Shot,,,,
,64121,Royal Jagged Ring of Rapid Shot,,,,
,64122,Imperial Jagged Ring of Rapid Shot,,,,
,64123,Godly Jagged Ring of Rapid Shot,,,,
,64124,Mighty Jagged Ring of Barbed Shot,,,,
,64125,Majestic Jagged Ring of Barbed Shot,,,,
,64126,Royal Jagged Ring of Barbed Shot,,,,
,64127,Imperial Jagged Ring of Barbed Shot,,,,
,64128,Godly Jagged Ring of Barbed Shot,,,,
,64129,Mighty Jagged Ring of Bolas,,,,
,64130,Majestic Jagged Ring of Bolas,,,,
,64131,Royal Jagged Ring of Bolas,,,,
,64132,Imperial Jagged Ring of Bolas,,,,
,64133,Godly Jagged Ring of Bolas,,,,
,64134,Mighty Jagged Ring of Steady Aim,,,,
,64135,Majestic Jagged Ring of Steady Aim,,,,
,64136,Royal Jagged Ring of Steady Aim,,,,
,64137,Imperial Jagged Ring of Steady Aim,,,,
,64138,Godly Jagged Ring of Steady Aim,,,,
,64139,Mighty Jagged Ring of Fire Bolt,,,,
,64140,Majestic Jagged Ring of Fire Bolt,,,,
,64141,Royal Jagged Ring of Fire Bolt,,,,
,64142,Imperial Jagged Ring of Fire Bolt,,,,
,64143,Godly Jagged Ring of Fire Bolt,,,,
,64144,Mighty Jagged Ring of Ice Shards,,,,
,64145,Majestic Jagged Ring of Ice Shards,,,,
,64146,Royal Jagged Ring of Ice Shards,,,,
,64147,Imperial Jagged Ring of Ice Shards,,,,
,64148,Godly Jagged Ring of Ice Shards,,,,
,64149,Mighty Jagged Ring of Lure of Fire,,,,
,64150,Majestic Jagged Ring of Lure of Fire,,,,
,64151,Royal Jagged Ring of Lure of Fire,,,,
,64152,Imperial Jagged Ring of Lure of Fire,,,,
,64153,Godly Jagged Ring of Lure of Fire,,,,
,64154,Mighty Jagged Ring of Lure of Ice,,,,
,64155,Majestic Jagged Ring of Lure of Ice,,,,
,64156,Royal Jagged Ring of Lure of Ice,,,,
,64157,Imperial Jagged Ring of Lure of Ice,,,,
,64158,Godly Jagged Ring of Lure of Ice,,,,
,64159,Mighty Jagged Ring of Strangling Vines,,,,
,64160,Majestic Jagged Ring of Strangling Vines,,,,
,64161,Royal Jagged Ring of Strangling Vines,,,,
,64162,Imperial Jagged Ring of Strangling Vines,,,,
,64163,Godly Jagged Ring of Strangling Vines,,,,
,64164,Mighty Jagged Ring of Grasping Roots,,,,
,64165,Majestic Jagged Ring of Grasping Roots,,,,
,64166,Royal Jagged Ring of Grasping Roots,,,,
,64167,Imperial Jagged Ring of Grasping Roots,,,,
,64168,Godly Jagged Ring of Grasping Roots,,,,
,64169,Mighty Jagged Ring of Lightning Strike,,,,
,64170,Majestic Jagged Ring of Lightning Strike,,,,
,64171,Royal Jagged Ring of Lightning Strike,,,,
,64172,Imperial Jagged Ring of Lightning Strike,,,,
,64173,Godly Jagged Ring of Lightning Strike,,,,
,64174,Mighty Jagged Ring of Shield of Bark,,,,
,64175,Majestic Jagged Ring of Shield of Bark,,,,
,64176,Royal Jagged Ring of Shield of Bark,,,,
,64177,Imperial Jagged Ring of Shield of Bark,,,,
,64178,Godly Jagged Ring of Shield of Bark,,,,
,64179,Yule Champion's Chicken,,,,
,64180,Yule Challenger's Chicken,,,,
,64181,Yule Contender's Chicken,,,,
,64182,Yule Competitor's Chicken,,,,
,64183,Yule Champion's Chicken Chieftain,,,,
,64184,Yule Challenger's Chicken General,,,,
,64185,Yule Contender's Chicken Guardian,,,,
,64186,Yule Competitor's Chicken Clansman,,,,
,64187,Grimy Reaver Remains,,,,
,64188,Tarnished Reaver Remains,,,,
,64189,Polished Reaver Remains,,,,
,64190,Gleaming Reaver Remains,,,,
,64191,Gilded Reaver Remains,,,,
,64192,Perfect Reaver Remains,,,,
,64193,Grimy Lich Talisman,,,,
,64194,Tarnished Lich Talisman,,,,
,64195,Polished Lich Talisman,,,,
,64196,Gleaming Lich Talisman,,,,
,64197,Gilded Lich Talisman,,,,
,64198,Perfect Lich Talisman,,,,
,64199,Grimy Corrupted Foliage,,,,
,64200,Tarnished Corrupted Foliage,,,,
,64201,Polished Corrupted Foliage,,,,
,64202,Gleaming Corrupted Foliage,,,,
,64203,Gilded Corrupted Foliage,,,,
,64204,Perfect Corrupted Foliage,,,,
,64205,Battleforged Gauntlets,,,,
,64206,Battleforged Boots,,,,
,64207,Battleforged Helm,,,,
,64208,Battleforged Greaves,,,,
,64209,Battleforged Breastplate,,,,
